Fecha;Mes;Día de la Semana;Horario;Diurno/nocturno;Edad agrupada;Edad;Sexo;Tipo de víctima;Código de partido
27/10/2020;Octubre;Martes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
28/10/2020;Octubre;Miércoles;18:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
28/10/2020;Octubre;Miércoles;18:38:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
27/10/2020;Octubre;Martes;16:57:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
28/10/2020;Octubre;Miércoles;01:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
28/10/2020;Octubre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
24/10/2020;Octubre;Sábado;17:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
27/10/2020;Octubre;Martes;18:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
28/10/2020;Octubre;Miércoles;17:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
28/10/2020;Octubre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
28/10/2020;Octubre;Miércoles;14:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
29/10/2020;Octubre;Jueves;00:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
30/10/2020;Octubre;Viernes;00:10:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
29/10/2020;Octubre;Jueves;10:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
29/10/2020;Octubre;Jueves;13:55:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
13/10/2020;Octubre;Martes;15:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
29/10/2020;Octubre;Jueves;14:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
31/10/2020;Octubre;Sábado;11:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
31/10/2020;Octubre;Sábado;11:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
30/10/2020;Octubre;Viernes;13:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
30/10/2020;Octubre;Viernes;18:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
28/10/2020;Octubre;Miércoles;15:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
28/10/2020;Octubre;Miércoles;16:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
31/10/2020;Octubre;Sábado;14:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
31/10/2020;Octubre;Sábado;18:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
30/10/2020;Octubre;Viernes;14:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
29/10/2020;Octubre;Jueves;10:36:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
29/10/2020;Octubre;Jueves;13:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
30/10/2020;Octubre;Viernes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
30/10/2020;Octubre;Viernes;14:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
30/10/2020;Octubre;Viernes;22:45:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
29/10/2020;Octubre;Jueves;20:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
31/10/2020;Octubre;Sábado;09:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
1/11/2020;Noviembre;Domingo;11:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
1/11/2020;Noviembre;Domingo;05:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
1/11/2020;Noviembre;Domingo;14:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
2/11/2020;Noviembre;Lunes;19:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
2/11/2020;Noviembre;Lunes;16:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
2/11/2020;Noviembre;Lunes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
2/11/2020;Noviembre;Lunes;18:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
1/11/2020;Noviembre;Domingo;21:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
3/11/2020;Noviembre;Martes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
3/11/2020;Noviembre;Martes;08:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
3/11/2020;Noviembre;Martes;10:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
3/11/2020;Noviembre;Martes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
4/11/2020;Noviembre;Miércoles;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
3/11/2020;Noviembre;Martes;11:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
3/11/2020;Noviembre;Martes;17:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
3/11/2020;Noviembre;Martes;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
3/11/2020;Noviembre;Martes;00:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
3/11/2020;Noviembre;Martes;16:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;14:35:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;14:35:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;13:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;19:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;17:25:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;08:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;10:09:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
5/11/2020;Noviembre;Jueves;00:50:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
5/11/2020;Noviembre;Jueves;19:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;18:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
5/11/2020;Noviembre;Jueves;18:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
4/11/2020;Noviembre;Miércoles;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
3/11/2020;Noviembre;Martes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
2/11/2020;Noviembre;Lunes;18:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;13:05:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
2/11/2020;Noviembre;Lunes;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;12:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
5/11/2020;Noviembre;Jueves;19:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
5/11/2020;Noviembre;Jueves;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
6/11/2020;Noviembre;Viernes;21:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
6/11/2020;Noviembre;Viernes;20:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
6/11/2020;Noviembre;Viernes;20:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
6/11/2020;Noviembre;Viernes;18:05:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;23:50:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
6/11/2020;Noviembre;Viernes;12:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;22:55:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;12:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;22:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;16:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
8/11/2020;Noviembre;Domingo;05:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
5/11/2020;Noviembre;Jueves;22:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
6/11/2020;Noviembre;Viernes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
6/11/2020;Noviembre;Viernes;19:10:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;15:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
7/11/2020;Noviembre;Sábado;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
7/11/2020;Noviembre;Sábado;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
8/11/2020;Noviembre;Domingo;11:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;20:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;10:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;13:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;10:55:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;07:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
7/11/2020;Noviembre;Sábado;07:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
6/11/2020;Noviembre;Viernes;08:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
8/11/2020;Noviembre;Domingo;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
8/11/2020;Noviembre;Domingo;18:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
8/11/2020;Noviembre;Domingo;18:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
6/11/2020;Noviembre;Viernes;22:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
8/11/2020;Noviembre;Domingo;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
9/11/2020;Noviembre;Lunes;12:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
8/11/2020;Noviembre;Domingo;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
7/11/2020;Noviembre;Sábado;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
9/11/2020;Noviembre;Lunes;12:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
8/11/2020;Noviembre;Domingo;22:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
9/11/2020;Noviembre;Lunes;11:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
9/11/2020;Noviembre;Lunes;10:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
9/11/2020;Noviembre;Lunes;18:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
8/11/2020;Noviembre;Domingo;19:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
9/11/2020;Noviembre;Lunes;05:55:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
6/11/2020;Noviembre;Viernes;21:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
9/11/2020;Noviembre;Lunes;11:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
10/11/2020;Noviembre;Martes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
10/11/2020;Noviembre;Martes;15:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
10/11/2020;Noviembre;Martes;16:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
10/11/2020;Noviembre;Martes;16:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
10/11/2020;Noviembre;Martes;20:09:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
10/11/2020;Noviembre;Martes;16:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
11/11/2020;Noviembre;Miércoles;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
10/11/2020;Noviembre;Martes;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
11/11/2020;Noviembre;Miércoles;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
10/11/2020;Noviembre;Martes;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
11/11/2020;Noviembre;Miércoles;23:02:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
11/11/2020;Noviembre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
11/11/2020;Noviembre;Miércoles;12:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
10/11/2020;Noviembre;Martes;20:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
11/11/2020;Noviembre;Miércoles;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
11/11/2020;Noviembre;Miércoles;23:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
10/11/2020;Noviembre;Martes;14:28:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
12/11/2020;Noviembre;Jueves;08:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
12/11/2020;Noviembre;Jueves;13:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
12/11/2020;Noviembre;Jueves;09:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
12/11/2020;Noviembre;Jueves;02:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
12/11/2020;Noviembre;Jueves;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
12/11/2020;Noviembre;Jueves;14:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
10/11/2020;Noviembre;Martes;18:25:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
10/11/2020;Noviembre;Martes;16:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
12/11/2020;Noviembre;Jueves;23:50:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
12/11/2020;Noviembre;Jueves;17:05:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
12/11/2020;Noviembre;Jueves;14:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
12/11/2020;Noviembre;Jueves;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
13/11/2020;Noviembre;Viernes;13:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
13/11/2020;Noviembre;Viernes;14:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
13/11/2020;Noviembre;Viernes;15:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
13/11/2020;Noviembre;Viernes;13:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
13/11/2020;Noviembre;Viernes;13:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
13/11/2020;Noviembre;Viernes;03:45:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
13/11/2020;Noviembre;Viernes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
13/11/2020;Noviembre;Viernes;01:20:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
12/11/2020;Noviembre;Jueves;12:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
13/11/2020;Noviembre;Viernes;09:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
14/11/2020;Noviembre;Sábado;13:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
13/11/2020;Noviembre;Viernes;17:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
14/11/2020;Noviembre;Sábado;05:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
13/11/2020;Noviembre;Viernes;23:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
15/11/2020;Noviembre;Domingo;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
14/11/2020;Noviembre;Sábado;08:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
15/11/2020;Noviembre;Domingo;18:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
15/11/2020;Noviembre;Domingo;20:50:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
13/11/2020;Noviembre;Viernes;18:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
15/11/2020;Noviembre;Domingo;14:05:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
4/11/2020;Noviembre;Miércoles;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
15/11/2020;Noviembre;Domingo;18:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
15/11/2020;Noviembre;Domingo;10:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
15/11/2020;Noviembre;Domingo;08:55:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
15/11/2020;Noviembre;Domingo;19:25:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
13/11/2020;Noviembre;Viernes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
10/11/2020;Noviembre;Martes;15:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
16/11/2020;Noviembre;Lunes;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
16/11/2020;Noviembre;Lunes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
16/11/2020;Noviembre;Lunes;16:05:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
16/11/2020;Noviembre;Lunes;13:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
16/11/2020;Noviembre;Lunes;15:54:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
16/11/2020;Noviembre;Lunes;21:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
16/11/2020;Noviembre;Lunes;18:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
16/11/2020;Noviembre;Lunes;20:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
16/11/2020;Noviembre;Lunes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
17/11/2020;Noviembre;Martes;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
17/11/2020;Noviembre;Martes;12:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
17/11/2020;Noviembre;Martes;20:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
17/11/2020;Noviembre;Martes;12:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
16/11/2020;Noviembre;Lunes;21:15:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
17/11/2020;Noviembre;Martes;17:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
17/11/2020;Noviembre;Martes;18:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
17/11/2020;Noviembre;Martes;13:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
18/11/2020;Noviembre;Miércoles;19:53:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
18/11/2020;Noviembre;Miércoles;09:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
17/11/2020;Noviembre;Martes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
18/11/2020;Noviembre;Miércoles;00:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
18/11/2020;Noviembre;Miércoles;18:18:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
19/11/2020;Noviembre;Jueves;23:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
18/11/2020;Noviembre;Miércoles;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
18/11/2020;Noviembre;Miércoles;13:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
19/11/2020;Noviembre;Jueves;11:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
19/11/2020;Noviembre;Jueves;16:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
18/11/2020;Noviembre;Miércoles;17:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
19/11/2020;Noviembre;Jueves;15:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
19/11/2020;Noviembre;Jueves;11:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
18/11/2020;Noviembre;Miércoles;13:04:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
19/11/2020;Noviembre;Jueves;15:49:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
19/11/2020;Noviembre;Jueves;12:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
19/11/2020;Noviembre;Jueves;10:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
16/11/2020;Noviembre;Lunes;17:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
19/11/2020;Noviembre;Jueves;07:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
19/11/2020;Noviembre;Jueves;01:40:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
18/11/2020;Noviembre;Miércoles;15:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
20/11/2020;Noviembre;Viernes;21:40:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
20/11/2020;Noviembre;Viernes;18:55:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
21/11/2020;Noviembre;Sábado;17:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
22/11/2020;Noviembre;Domingo;13:10:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
21/11/2020;Noviembre;Sábado;22:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
20/11/2020;Noviembre;Viernes;17:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
22/11/2020;Noviembre;Domingo;10:35:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;749
23/11/2020;Noviembre;Lunes;19:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
22/11/2020;Noviembre;Domingo;13:35:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
23/11/2020;Noviembre;Lunes;NULL;Sin determinar;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
23/11/2020;Noviembre;Lunes;12:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
23/11/2020;Noviembre;Lunes;16:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
21/11/2020;Noviembre;Sábado;15:17:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
23/11/2020;Noviembre;Lunes;21:51:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
22/11/2020;Noviembre;Domingo;00:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
22/11/2020;Noviembre;Domingo;23:10:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
20/11/2020;Noviembre;Viernes;07:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;252
20/11/2020;Noviembre;Viernes;20:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
22/11/2020;Noviembre;Domingo;00:45:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
21/11/2020;Noviembre;Sábado;09:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
21/11/2020;Noviembre;Sábado;14:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
20/11/2020;Noviembre;Viernes;17:35:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
21/11/2020;Noviembre;Sábado;03:45:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
21/11/2020;Noviembre;Sábado;19:30:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;756
